"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_chagas","SVC_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.1","0.7586350660930651","0.7532342395346506","0.7488852285963886","0.7737857301481558"
"data_chagas","SVC_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.1","0.7776692894087294","0.7784953875870043","0.7681002475247517","0.7864122331144322"
"data_chagas","SVC_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.1","0.7715618981495896","0.7815015041683779","0.7746751237623793","0.7585090665180115"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.1","0.7546813904280838","0.7566188959071065","0.7423820162347127","0.7650432591424323"
"data_chagas","SVC_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.1","0.76059807463198","0.7579565511805818","0.7476589800524172","0.7761786926629411"
"data_chagas","SVC_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.1","0.7626781641141583","0.7627943119123486","0.7504823092603398","0.7747578711697869"
"data_chagas","SVC_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.1","0.7828650272083365","0.7884950545607932","0.775706856071634","0.7843931709925821"
"data_chagas","SVC_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.1","0.7648618445782466","0.7712509574503512","0.7694652737332566","0.753869302551132"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.1","0.7660663511728858","0.772367705338409","0.7567273041642397","0.7691040440160087"
"data_chagas","SVC_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.1","0.7726441859030228","0.773064840202923","0.7599624162783934","0.7849053012277519"
"data_chagas","SVC_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.1","0.7753962698640476","0.7774674466880548","0.7620236058532323","0.7866977570508555"
"data_chagas","SVC_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.1","0.7933376864357152","0.7966053528412702","0.7909416860803721","0.7924660203855035"
"data_chagas","SVC_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.1","0.7598040571656549","0.775190657504745","0.7657455773150844","0.7384759366771354"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.1","0.7417431730604873","0.7578721845409229","0.7273178145020375","0.7400395201385015"
"data_chagas","SVC_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.1","0.7465969629070063","0.7596283427505741","0.7335537092312182","0.7466088367392267"
"data_chagas","SVC_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.1","0.7486396914880901","0.7624457444800888","0.734718531595805","0.748754798388376"
"data_chagas","SVC_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.1","0.7685983081558355","0.7788694870286275","0.7560470661036696","0.7708783713352094"
"data_chagas","SVC_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.1","0.763105424196513","0.7771055582074302","0.7591934515142683","0.7530172628678401"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.1","0.7466175355154131","0.7549681959970233","0.7333990062609189","0.7514854042882971"
"data_chagas","SVC_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.1","0.7546244986263634","0.7536027885394583","0.748795364370998","0.7614753429686338"
"data_chagas","SVC_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.1","0.7568813209042631","0.761433344804237","0.7486167734420495","0.7605938444665029"
"data_chagas","SVC_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.1","0.778276038387043","0.7866856121576772","0.770377566249271","0.7777649367541808"
"data_chagas","SVC_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.1","0.7473088269065603","0.7701397599991113","0.7472153465346523","0.7245713741859172"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.1","0.7517215215069276","0.7729815836506333","0.7359106544845653","0.7462723263855844"
"data_chagas","SVC_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.1","0.7584289353006634","0.7742037898382604","0.7465146330809547","0.754568382982775"
"data_chagas","SVC_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.1","0.7623521376887726","0.7785975156244775","0.7510681330081534","0.7573907644336869"
"data_chagas","SVC_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.1","0.7850460607498428","0.7943096921727739","0.7765486222335477","0.7842798678432069"
"data_chagas","SVC_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.1","0.7582092200250118","0.7691340208474405","0.7550574221025025","0.7504362171250923"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.1","0.76829096432573","0.7668228189558537","0.7607746068724517","0.7772754671488845"
"data_chagas","SVC_RBF_FP","0.001","1000","rdkit_fp","Standard","0.1","0.771822836170425","0.7773098142823835","0.7638936917588807","0.7742650024700104"
"data_chagas","SVC_RBF_FP","0.01","1000","rdkit_fp","Standard","0.1","0.7616416440623129","0.7755647569463714","0.7632544044845636","0.7461057707560038"
"data_chagas","SVC_RBF_FP","0.1","1000","rdkit_fp","Standard","0.1","0.6425049672136004","0.6520575469289422","0.6358656086196846","0.6395917460921743"
"data_chagas","SVC_RBF_FP","1.0","1000","rdkit_fp","Standard","0.1","0.5155760467748837","0.5130157743414405","0.5152496177926615","0.5184627481905487"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.1","0.7722873858348988","0.7712742692849931","0.7707586360658103","0.7748292521538929"
"data_chagas","SVC_RBF_FP","0.001","1500","rdkit_fp","Standard","0.1","0.7600187429494457","0.7704050708790752","0.7517210705445521","0.75793008742471"
"data_chagas","SVC_RBF_FP","0.01","1500","rdkit_fp","Standard","0.1","0.7370608805123339","0.7591942985912983","0.7122524752475249","0.7397358676981788"
"data_chagas","SVC_RBF_FP","0.1","1500","rdkit_fp","Standard","0.1","0.5801785672997065","0.5872317751407025","0.579278447146185","0.5740254796122322"
"data_chagas","SVC_RBF_FP","1.0","1500","rdkit_fp","Standard","0.1","0.5152981549047935","0.51218209873117","0.5152496177926615","0.5184627481905487"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.1","0.777433170423966","0.7772298879921884","0.7766327988497393","0.7784368244299701"
"data_chagas","SVC_RBF_FP","0.001","2000","rdkit_fp","Standard","0.1","0.7346587676417456","0.7495376486129443","0.7236231435643552","0.7308155107479377"
"data_chagas","SVC_RBF_FP","0.01","2000","rdkit_fp","Standard","0.1","0.7428304962335005","0.7494266398765579","0.7539858765288293","0.7250789722951143"
"data_chagas","SVC_RBF_FP","0.1","2000","rdkit_fp","Standard","0.1","0.5553779569562546","0.5574581219541985","0.556518910163075","0.55215683875149"
"data_chagas","SVC_RBF_FP","1.0","2000","rdkit_fp","Standard","0.1","0.5152981549047935","0.51218209873117","0.5152496177926615","0.5184627481905487"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.1","0.7562489233734292","0.7647291941875829","0.7536923958940013","0.7503251800387034"
"data_chagas","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","0.1","0.7581824461603475","0.7709001698433688","0.7511329717530564","0.7525141968846173"
"data_chagas","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","0.1","0.750615343381769","0.7704539147230893","0.7448060752766472","0.7365860401455708"
"data_chagas","SVC_RBF_FP","0.1","1000","cdk_fp","Standard","0.1","0.6406089711645967","0.6482177547372969","0.6352354215200937","0.6383737372363996"
"data_chagas","SVC_RBF_FP","1.0","1000","cdk_fp","Standard","0.1","0.5142995049911365","0.5107034623624879","0.514341875364007","0.5178531772469148"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.1","0.761761694073909","0.7643062509019459","0.7662642872743164","0.7547145440454648"
"data_chagas","SVC_RBF_FP","0.001","1500","cdk_fp","Standard","0.1","0.7520521520422937","0.7663843344471194","0.7497122069743738","0.7400599147053878"
"data_chagas","SVC_RBF_FP","0.01","1500","cdk_fp","Standard","0.1","0.7464241281694827","0.7638278032481147","0.7412979579207906","0.7341466233395426"
"data_chagas","SVC_RBF_FP","0.1","1500","cdk_fp","Standard","0.1","0.5895584346913783","0.5986490236781626","0.5809858674286533","0.5890404129673187"
"data_chagas","SVC_RBF_FP","1.0","1500","cdk_fp","Standard","0.1","0.5140026507397758","0.5107034623624879","0.514341875364007","0.5169626144928325"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.1","0.7665210871386448","0.7790182387353893","0.7683095515433886","0.7522354711371562"
"data_chagas","SVC_RBF_FP","0.001","2000","cdk_fp","Standard","0.1","0.7303196010941869","0.7458410576912401","0.7197419190448449","0.7253758265464757"
"data_chagas","SVC_RBF_FP","0.01","2000","cdk_fp","Standard","0.1","0.7362808145993266","0.7498129502791863","0.729311890288294","0.7297176032304996"
"data_chagas","SVC_RBF_FP","0.1","2000","cdk_fp","Standard","0.1","0.5658020663804343","0.5694459553966894","0.564918371432731","0.5630418723118825"
"data_chagas","SVC_RBF_FP","1.0","2000","cdk_fp","Standard","0.1","0.5140026507397758","0.5107034623624879","0.514341875364007","0.5169626144928325"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","1.0","0.7548291366003594","0.746290643073611","0.7460527992137446","0.7721439675137228"
"data_chagas","SVC_RBF_FP","0.001","1000","rdkit_fp","MaxMin","1.0","0.7556463143208468","0.7491679895207753","0.7461051252184033","0.7716658282233617"
"data_chagas","SVC_RBF_FP","0.01","1000","rdkit_fp","MaxMin","1.0","0.7799773854505544","0.7730270972325516","0.7757182312900442","0.7911868278290677"
"data_chagas","SVC_RBF_FP","0.1","1000","rdkit_fp","MaxMin","1.0","0.8132906029726148","0.8150572250036078","0.808798503931277","0.8160160799829597"
"data_chagas","SVC_RBF_FP","1.0","1000","rdkit_fp","MaxMin","1.0","0.7715714569514779","0.7823096477692806","0.7755510155794995","0.7568537075056538"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","1.0","0.7590892430011066","0.756904188359624","0.7470196927781015","0.7733438478655942"
"data_chagas","SVC_RBF_FP","0.001","1500","rdkit_fp","MaxMin","1.0","0.759893480420478","0.7590300056614465","0.7470799814356441","0.7735704541643434"
"data_chagas","SVC_RBF_FP","0.01","1500","rdkit_fp","MaxMin","1.0","0.7863588419387607","0.7819144566677401","0.7819507134536978","0.7952113556948441"
"data_chagas","SVC_RBF_FP","0.1","1500","rdkit_fp","MaxMin","1.0","0.8161023563096831","0.8177569574725527","0.8165791533197445","0.8139709581367519"
"data_chagas","SVC_RBF_FP","1.0","1500","rdkit_fp","MaxMin","1.0","0.7643196664513515","0.7723987877845989","0.7681389232673272","0.7524212883021284"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","1.0","0.7724237914699458","0.7730959226491122","0.7602536218695399","0.7839218298911851"
"data_chagas","SVC_RBF_FP","0.001","2000","rdkit_fp","MaxMin","1.0","0.7732131500732032","0.7742592942064549","0.7594664567559699","0.785913699257185"
"data_chagas","SVC_RBF_FP","0.01","2000","rdkit_fp","MaxMin","1.0","0.7964527747483325","0.7917631517600431","0.7942962379877696","0.8032989344971849"
"data_chagas","SVC_RBF_FP","0.1","2000","rdkit_fp","MaxMin","1.0","0.8198041963623585","0.8210561371179907","0.8208221097845101","0.8175343421845748"
"data_chagas","SVC_RBF_FP","1.0","2000","rdkit_fp","MaxMin","1.0","0.7602744467062678","0.7752894552801295","0.7664007898951664","0.7391330949435072"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","1.0","0.7458227433003858","0.7586736676176422","0.732874608692486","0.7459199535910294"
"data_chagas","SVC_RBF_FP","0.001","1000","cdk_fp","MaxMin","1.0","0.7462273640412557","0.7606296415527887","0.7325936407979035","0.7454588097730751"
"data_chagas","SVC_RBF_FP","0.01","1000","cdk_fp","MaxMin","1.0","0.7665468868907256","0.7776272992684516","0.7573847917880014","0.7646285696157236"
"data_chagas","SVC_RBF_FP","0.1","1000","cdk_fp","MaxMin","1.0","0.8092364762697817","0.815988588301898","0.8052448857018069","0.8064759548056402"
"data_chagas","SVC_RBF_FP","1.0","1000","cdk_fp","MaxMin","1.0","0.7630977324399733","0.7777494088784779","0.7595893091147342","0.7519544793267078"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","1.0","0.7549779334882943","0.7553323046523739","0.7486122233546899","0.7609892724578192"
"data_chagas","SVC_RBF_FP","0.001","1500","cdk_fp","MaxMin","1.0","0.75401443621888","0.7573160307716196","0.7463371796738506","0.75839009821117"
"data_chagas","SVC_RBF_FP","0.01","1500","cdk_fp","MaxMin","1.0","0.7790017364653936","0.7811296249014781","0.7778761102213161","0.7779994742733864"
"data_chagas","SVC_RBF_FP","0.1","1500","cdk_fp","MaxMin","1.0","0.8154517487095304","0.8184851747832551","0.8161855707629581","0.8116845005823782"
"data_chagas","SVC_RBF_FP","1.0","1500","cdk_fp","MaxMin","1.0","0.7529602306191737","0.7694026619894963","0.7449585032032621","0.7445195266647626"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","1.0","0.758628463303966","0.7748898238291351","0.746462307076297","0.7545332590064662"
"data_chagas","SVC_RBF_FP","0.001","2000","cdk_fp","MaxMin","1.0","0.7591715918866035","0.7760265532897439","0.7475566030867782","0.7539316192832887"
"data_chagas","SVC_RBF_FP","0.01","2000","cdk_fp","MaxMin","1.0","0.7845793554206125","0.793674722200637","0.7807654156959822","0.7792979283652187"
"data_chagas","SVC_RBF_FP","0.1","2000","cdk_fp","MaxMin","1.0","0.8158808903552209","0.8185317984525384","0.8167930074257431","0.8123178651873811"
"data_chagas","SVC_RBF_FP","1.0","2000","cdk_fp","MaxMin","1.0","0.758480650235029","0.7711621504612405","0.7546786273296431","0.7496011729142031"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","1.0","0.778215297219404","0.7753871429681517","0.7735535272277214","0.7857052214623388"
"data_chagas","SVC_RBF_FP","0.001","1000","rdkit_fp","Standard","1.0","0.8099022273253036","0.8136363131778498","0.8051993848281902","0.8108709839698708"
"data_chagas","SVC_RBF_FP","0.01","1000","rdkit_fp","Standard","1.0","0.76316283924938","0.7768635591621065","0.7653952205882355","0.7472297379977978"
"data_chagas","SVC_RBF_FP","0.1","1000","rdkit_fp","Standard","1.0","0.647356567331581","0.6617452793534842","0.6374774770675595","0.6428469455736994"
"data_chagas","SVC_RBF_FP","1.0","1000","rdkit_fp","Standard","1.0","0.515575669097719","0.5130157743414405","0.5152496177926615","0.518461615159055"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","1.0","0.786548645096479","0.7839503568930887","0.7884641635119394","0.7872314148844088"
"data_chagas","SVC_RBF_FP","0.001","1500","rdkit_fp","Standard","1.0","0.8133585587386905","0.815430214357869","0.8130278101339539","0.8116176517242483"
"data_chagas","SVC_RBF_FP","0.01","1500","rdkit_fp","Standard","1.0","0.7476072344214818","0.7597282506133244","0.7438243939283636","0.7392690587227574"
"data_chagas","SVC_RBF_FP","0.1","1500","rdkit_fp","Standard","1.0","0.5878697415300009","0.5904166157876616","0.5880362277955736","0.5851563810067676"
"data_chagas","SVC_RBF_FP","1.0","1500","rdkit_fp","Standard","1.0","0.5152977772276288","0.51218209873117","0.5152496177926615","0.518461615159055"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","1.0","0.7930613688231856","0.7905009824273173","0.7952528938555595","0.7934302301866797"
"data_chagas","SVC_RBF_FP","0.001","2000","rdkit_fp","Standard","1.0","0.807455286470439","0.8096100263090696","0.8096857709668004","0.8030700621354468"
"data_chagas","SVC_RBF_FP","0.01","2000","rdkit_fp","Standard","1.0","0.7439235933040859","0.7499417204133967","0.7538880496505506","0.72794100984831"
"data_chagas","SVC_RBF_FP","0.1","2000","rdkit_fp","Standard","1.0","0.5577040457160184","0.5594196463261664","0.5587336651863715","0.5549588256355172"
"data_chagas","SVC_RBF_FP","1.0","2000","rdkit_fp","Standard","1.0","0.5152977772276288","0.51218209873117","0.5152496177926615","0.518461615159055"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","cdk_fp","Standard","1.0","0.764708792765414","0.7732491147053249","0.7617744885701823","0.759102775020735"
"data_chagas","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","1.0","0.8008239695667796","0.80921483520753","0.7960889724082697","0.7971681010845391"
"data_chagas","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","1.0","0.7543801028220187","0.7728705749142449","0.7497656705008738","0.7405040630509376"
"data_chagas","SVC_RBF_FP","0.1","1000","cdk_fp","Standard","1.0","0.6452935883863599","0.6507531942763883","0.6395443542516025","0.645583216631089"
"data_chagas","SVC_RBF_FP","1.0","1000","cdk_fp","Standard","1.0","0.514299127313972","0.5107034623624879","0.514341875364007","0.5178520442154211"
"data_chagas","SVC_RBF_FP","1.0E-4","1500","cdk_fp","Standard","1.0","0.7763925963910049","0.7779869675743498","0.7825501874635991","0.7686406341350656"
"data_chagas","SVC_RBF_FP","0.001","1500","cdk_fp","Standard","1.0","0.8080769137760809","0.813642973702031","0.8098268236750151","0.8007609439511967"
"data_chagas","SVC_RBF_FP","0.01","1500","cdk_fp","Standard","1.0","0.7482045146577817","0.7670403960791694","0.742057822510191","0.7355153253839848"
"data_chagas","SVC_RBF_FP","0.1","1500","cdk_fp","Standard","1.0","0.5955082714819914","0.6070368437996063","0.5826432367501445","0.5968447338962233"
"data_chagas","SVC_RBF_FP","1.0","1500","cdk_fp","Standard","1.0","0.5140022730626111","0.5107034623624879","0.514341875364007","0.5169614814613388"
"data_chagas","SVC_RBF_FP","1.0E-4","2000","cdk_fp","Standard","1.0","0.7829860027019374","0.7948691762041677","0.7836262831246368","0.7704625487770075"
"data_chagas","SVC_RBF_FP","0.001","2000","cdk_fp","Standard","1.0","0.8023056026070887","0.8076151993161867","0.8012078206901562","0.7980937878149233"
"data_chagas","SVC_RBF_FP","0.01","2000","cdk_fp","Standard","1.0","0.7366951524092609","0.750193710244996","0.7296030958794402","0.7302886511033465"
"data_chagas","SVC_RBF_FP","0.1","2000","cdk_fp","Standard","1.0","0.568683587123677","0.5713530854878278","0.5676097481071627","0.5670879277760402"
"data_chagas","SVC_RBF_FP","1.0","2000","cdk_fp","Standard","1.0","0.514299127313972","0.5107034623624879","0.514341875364007","0.5178520442154211"
"data_chagas","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","10.0","0.7554664670943939","0.748949302310092","0.7460527992137443","0.7713972997593451"
"data_chagas","SVC_RBF_FP","0.001","1000","rdkit_fp","MaxMin","10.0","0.7794199406983625","0.7717416160651824","0.7764553454426331","0.7900628605872719"
