"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"TB_SRI","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","1.0","0.6330030308968516","0.6355803557263393","0.6288107536002503","0.634617983363965"
"TB_SRI","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","1.0","0.6625109132815402","0.6612427438218259","0.657411560895998","0.6688784351267967"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","1.0","0.6640208423864462","0.664155770897635","0.6553459228028259","0.6725608334588778"
"TB_SRI","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","1.0","0.6470183842734775","0.6491886200486104","0.6396015072634887","0.6522650255083333"
"TB_SRI","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","1.0","0.6333601188261594","0.6400896496873321","0.62891482831959","0.631075878471556"
"TB_SRI","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","1.0","0.6317592951147314","0.632854310752708","0.6297928677951804","0.6326307067963056"
"TB_SRI","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","1.0","0.6627410452032775","0.6622344793040967","0.6573556460278791","0.6686330102778567"
"TB_SRI","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","1.0","0.6338209200358111","0.6428088891636502","0.6241357076862027","0.6345181632575804"
"TB_SRI","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","1.0","0.635066093104077","0.6419941904385609","0.6323142584262325","0.6308898304474377"
"TB_SRI","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","1.0","0.6593773797369044","0.6582256331970466","0.6548185540210757","0.6650879519925905"
"TB_SRI","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","1.0","0.6640334640639173","0.6630287131052369","0.6577627641323935","0.6713089149541213"
"TB_SRI","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","1.0","0.6640371262343095","0.6630419879019428","0.6577612041194534","0.6713081866815321"
"TB_SRI","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","1.0","0.6324882717335619","0.636424814488882","0.6284862085794332","0.6325537921323706"
"TB_SRI","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","1.0","0.6345189570412025","0.6336000211107353","0.6358437078030396","0.6341131422098324"
"TB_SRI","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","1.0","0.6615340094270672","0.6594642903280734","0.6571270612686275","0.6680106766845006"
"TB_SRI","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","1.0","0.6640371819726166","0.6630418744407738","0.6577614072347536","0.6713082642423226"
"TB_SRI","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","1.0","0.6640371262343095","0.6630419879019428","0.6577612041194534","0.6713081866815321"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","1.0","0.6300818040015091","0.6408538544760362","0.6230202192688966","0.6263713382595949"
"TB_SRI","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","1.0","0.6350326704767447","0.6355783203711719","0.6326175060664526","0.6369021849926095"
"TB_SRI","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","1.0","0.6631200081662971","0.6620185358298408","0.6574932216420912","0.6698482670269591"
"TB_SRI","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","1.0","0.6640365439329923","0.6630405770094843","0.6577614158154629","0.6713076389740297"
"TB_SRI","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","1.0","0.6640371262343095","0.6630419879019428","0.6577612041194534","0.6713081866815321"
"TB_SRI","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","1.0","0.6384279002686747","0.6451522794640729","0.6306711782663716","0.6394602430755794"
"TB_SRI","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","1.0","0.6406494675015296","0.6496048913464915","0.6364854104192019","0.6358581007388953"
"TB_SRI","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","1.0","0.6591316521979599","0.6575720969935631","0.6564439960667097","0.6633788635336069"
"TB_SRI","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","1.0","0.6638743515110969","0.6629510557196048","0.6577624199943498","0.6709095788193361"
"TB_SRI","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","1.0","0.6640512523585365","0.6630074412308691","0.6577612041194534","0.6713851117252869"
"TB_SRI","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","1.0","0.6320266933675946","0.6428638853972837","0.622594129997292","0.6306220647082084"
"TB_SRI","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","1.0","0.6387511134215892","0.6397400283067388","0.6390052760977009","0.637508035860328"
"TB_SRI","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","1.0","0.6613484793868084","0.6594976991448546","0.6577386257205633","0.6668091132950075"
"TB_SRI","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","1.0","0.6640525275990116","0.6630081275795218","0.6577643700717614","0.6713850851457518"
"TB_SRI","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","1.0","0.6640512803777526","0.6630074413568209","0.6577612041194534","0.6713851956569836"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","1.0","0.6345409893657781","0.6455275625307818","0.627203188740882","0.6308922168256704"
"TB_SRI","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","1.0","0.6381811752042847","0.6410459094643044","0.6375575342399707","0.6359400819085792"
"TB_SRI","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","1.0","0.6621873503637316","0.6610748328089198","0.6577658168654099","0.6677214014168649"
"TB_SRI","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","1.0","0.6640362739164639","0.6629604627780036","0.6577642894908586","0.6713840694805298"
"TB_SRI","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","1.0","0.6640512803705243","0.6630074413351359","0.6577612041194534","0.6713851956569836"
"TB_SRI","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","10.0","0.6501874253699832","0.6524135205293407","0.6428775092168787","0.6552712463637304"
"TB_SRI","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","10.0","0.6333003317348302","0.6473983642487382","0.6225404306725743","0.6299622002831782"
"TB_SRI","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","10.0","0.6802433609628068","0.6824399786864815","0.6897303440725374","0.6685597601294015"
"TB_SRI","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","10.0","0.6391505888080923","0.6489396792224549","0.6313704384383845","0.6371416487634376"
"TB_SRI","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","10.0","0.6617424362688916","0.6624802965784026","0.6575195633650469","0.6652274488632254"
"TB_SRI","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","10.0","0.648220231986799","0.649545590807619","0.6406052560585261","0.6545098490942518"
"TB_SRI","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","10.0","0.6367196643648739","0.6390030558506336","0.637189651338634","0.6339662859053543"
"TB_SRI","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","10.0","0.7003619839668421","0.6909706427417294","0.7204195713654269","0.68969573779337"
"TB_SRI","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","10.0","0.6364831520434912","0.6387645215413718","0.6326986578334962","0.6379862767556055"
"TB_SRI","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","10.0","0.6626562548565175","0.663472668668875","0.6578790991317855","0.6666169967688919"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","10.0","0.6455055251685267","0.6481195157840858","0.6378896599926118","0.6505073997288824"
"TB_SRI","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","10.0","0.6323956846663811","0.6432489276445453","0.626625068485478","0.6273130578691198"
"TB_SRI","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","10.0","0.6848125660552385","0.6805222558886467","0.6914875787608488","0.6824278635162198"
"TB_SRI","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","10.0","0.6326249182012831","0.6355030791002828","0.6287322121693976","0.6336394633341689"
"TB_SRI","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","10.0","0.6633250010014085","0.6642291568882291","0.6582720230979499","0.6674738230180464"
"TB_SRI","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","10.0","0.6508360047671196","0.6522326564223481","0.6431870315454438","0.6570883263335666"
"TB_SRI","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","10.0","0.6394955724545756","0.6470959641514693","0.6361833630099508","0.6352073902023068"
"TB_SRI","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","10.0","0.684495006444016","0.6961189332651322","0.6883897647363545","0.6689763213305611"
"TB_SRI","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","10.0","0.6460966026429876","0.6507973360157987","0.6426457589315273","0.6448467129816372"
"TB_SRI","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","10.0","0.662042590564513","0.6627963404290922","0.6585247811616761","0.6648066501027706"
"TB_SRI","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","10.0","0.6474056966465969","0.6485187969297745","0.6411791723015269","0.6525191207084892"
"TB_SRI","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","10.0","0.6356132461323619","0.6441099663635749","0.6273652588227","0.6353645132108111"
"TB_SRI","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","10.0","0.6975370265511831","0.6993321317541946","0.6946896436406303","0.6985893042587241"
"TB_SRI","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","10.0","0.6393767294776181","0.6419993016347244","0.6357162921802211","0.6404145946179092"
"TB_SRI","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","10.0","0.6625402873051098","0.6631217828588519","0.6584626077090031","0.6660364713474745"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","10.0","0.6467549081009484","0.6488419282410411","0.6394896420401631","0.6519331540216409"
"TB_SRI","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","10.0","0.6384678034625981","0.6465391324287602","0.6355605183150017","0.6333037596440324"
"TB_SRI","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","10.0","0.6924196675747795","0.692830377382478","0.6987318880335118","0.6856967373083483"
"TB_SRI","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","10.0","0.6361181697310304","0.6377126043642258","0.6347183542255451","0.6359235506033204"
"TB_SRI","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","10.0","0.662714850333756","0.6641620717393726","0.6584113053799713","0.6655711738819239"
"TB_SRI","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","10.0","0.6813875419961755","0.6872162335880383","0.6858406904700427","0.6711057019304453"
"TB_SRI","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","10.0","0.6604582359800798","0.6626369668450537","0.659750362445431","0.6589873786497547"
"TB_SRI","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","10.0","0.6586989141110061","0.6595453937287725","0.6550642234153826","0.6614871251888629"
"TB_SRI","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","10.0","0.6641680589939735","0.6650957959743661","0.6588317824048985","0.6685765986026557"
"TB_SRI","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","10.0","0.6641675888521433","0.6650953649260518","0.6588266122005041","0.6685807894298738"
"TB_SRI","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","10.0","0.7017748366225077","0.7004021352671089","0.7196604415728661","0.6852619330275483"
"TB_SRI","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","10.0","0.649282437883916","0.6422928132931754","0.65379540017792","0.6517591001806526"
"TB_SRI","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","10.0","0.661340255752828","0.6610407987435721","0.6581343812572289","0.664845587257683"
"TB_SRI","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","10.0","0.6641673531207117","0.6650956890081773","0.6588265302304955","0.6685798401234623"
"TB_SRI","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","10.0","0.6641675888521433","0.6650953649260518","0.6588266122005041","0.6685807894298738"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","10.0","0.6942344242605133","0.6959418746263183","0.6982602111175864","0.688501187037635"
"TB_SRI","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","10.0","0.6451705787035431","0.6422339083200707","0.6435955530129029","0.6496822747776556"
"TB_SRI","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","10.0","0.6629948192772893","0.6637366395214233","0.6584212838964902","0.6668265344139546"
"TB_SRI","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","10.0","0.664167177009867","0.6650931033036899","0.6588265253544673","0.6685819023714438"
"TB_SRI","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","10.0","0.6641675888521433","0.6650953649260518","0.6588266122005041","0.6685807894298738"
"TB_SRI","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","10.0","0.6819193294869047","0.7025453741449639","0.6817109159026198","0.6615016984131304"
"TB_SRI","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","10.0","0.6709972974052212","0.6782827402350046","0.6631122369342358","0.671596915046423"
"TB_SRI","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","10.0","0.6585750719202342","0.6588047661810457","0.6569132303365416","0.6600072192431156"
"TB_SRI","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","10.0","0.6640054535672121","0.6649540315158754","0.6588291937739779","0.6682331354117831"
"TB_SRI","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","10.0","0.6641728274220685","0.6650279426018695","0.6588266122005041","0.6686639274638319"
"TB_SRI","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","10.0","0.6956181638085588","0.6967096540473107","0.7007985599998545","0.6893462773785112"
"TB_SRI","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","10.0","0.6573903538940583","0.6537803440817254","0.6566097538072228","0.6617809637932269"
"TB_SRI","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","10.0","0.6611473537784204","0.660887505307013","0.6588076021543516","0.6637469538738966"
"TB_SRI","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","10.0","0.6641672051086055","0.665009889609825","0.6588281510237687","0.6686635746922228"
"TB_SRI","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","10.0","0.6641728532171219","0.6650279427006375","0.6588266122005041","0.6686640047502244"
"TB_SRI","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","10.0","0.7022542657399944","0.7061452636032615","0.7063818518087407","0.6942356818079811"
"TB_SRI","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","10.0","0.6503004069272045","0.6527394209486438","0.6483740360096016","0.6497877638233679"
"TB_SRI","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","10.0","0.6620110276892758","0.6626361393301143","0.6588345206868331","0.6645624230508796"
"TB_SRI","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","10.0","0.6641563079816637","0.6649725389203762","0.6588317509214342","0.6686646341031806"
"TB_SRI","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","10.0","0.6641728532114537","0.6650279426836326","0.6588266122005041","0.6686640047502244"
"TB_MDR","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.001","0.76368585775965","0.7625247368226256","0.7874635019359901","0.7410693345203345"
"TB_MDR","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.001","0.7634155899852716","0.7622800839542057","0.7871785110917633","0.740788174909846"
"TB_MDR","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.001","0.7611819153999816","0.7605402540724494","0.7843117896885722","0.7386937024389231"
"TB_MDR","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.001","0.761448624411487","0.7607045915389964","0.7843722258840139","0.7392690558114504"
"TB_MDR","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.001","0.763441284809574","0.7624917853999744","0.7867372053563416","0.7410948636724058"
"TB_MDR","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.001","0.7636776199931515","0.762514430276037","0.7874541706562671","0.7410642590471506"
"TB_MDR","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.001","0.7633383958868274","0.7621850818472881","0.7870896555848126","0.7407404502283813"
"TB_MDR","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.001","0.7609702843022492","0.7599937612911047","0.7844622824253128","0.7384548091903304"
"TB_MDR","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.001","0.7618821850098119","0.7611517066211866","0.7848303168929659","0.7396645315152834"
"TB_MDR","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.001","0.7634428456564736","0.7624932156439854","0.7867394054421861","0.741095915883249"
"TB_MDR","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.001","0.7636750796513757","0.7625119790938","0.7874503603517055","0.7410628995086215"
"TB_MDR","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.001","0.7633160021903002","0.7621654032422475","0.787055037810041","0.7407275655186121"
"TB_MDR","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.001","0.7608932891845589","0.7599339776362091","0.7843660462954827","0.738379843621985"
"TB_MDR","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.001","0.7621559104547676","0.7613928464398206","0.7852516662739737","0.7398232186505086"
"TB_MDR","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.001","0.7634437334828373","0.7624939031945859","0.7867405968085055","0.7410967004454208"
"TB_MDR","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.001","0.7636853297946957","0.7625261551971936","0.7874624933747665","0.7410673408121272"
"TB_MDR","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.001","0.7634108100863894","0.7622932231835055","0.7871693892210964","0.7407698178545664"
"TB_MDR","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.001","0.7614011799255903","0.760689595229105","0.7848984181242015","0.7386155264234645"
"TB_MDR","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.001","0.7616032659521439","0.7603775656532611","0.7851166791005576","0.7393155531026131"
"TB_MDR","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.001","0.7634434050496797","0.7624912780588984","0.7867390323181237","0.7410999047720173"
"TB_MDR","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.001","0.7636798905467823","0.7625167231375735","0.7874588202773944","0.7410641282253789"
"TB_MDR","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.001","0.7633597922505464","0.7622042987437402","0.7871352455435161","0.7407398324643828"
"TB_MDR","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.001","0.7609228395746405","0.7601522283465291","0.7841436271308242","0.7384726632465681"
"TB_MDR","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.001","0.7617958906020276","0.7610146216176618","0.7848095364317069","0.739563513756714"
"TB_MDR","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.001","0.763446711629271","0.7624963717381938","0.7867436750936171","0.7411000880560018"
"TB_MDR","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.001","0.763676520286609","0.7625166964065052","0.7874516101014964","0.7410612543518252"
"TB_MDR","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.001","0.7633277868271122","0.7622036664286842","0.7870664737301523","0.7407132203225003"
"TB_MDR","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.001","0.760905882792761","0.7602290271001424","0.7841278200419947","0.7383608012361461"
"TB_MDR","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.001","0.7619736261986301","0.7610953828122812","0.7850120767576387","0.7398134190259704"
"TB_MDR","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.001","0.7634483703291872","0.7624981272296241","0.7867453476699182","0.7411016360880192"
"TB_MDR","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.001","0.7625753852299265","0.761812107731375","0.7856610160151658","0.7402530319432387"
"TB_MDR","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","0.001","0.7600366778541465","0.7589555434868733","0.78353889657887","0.7376155934966959"
"TB_MDR","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","0.001","0.7634037935383097","0.7624481573400648","0.786699581051042","0.7410636422238221"
"TB_MDR","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","0.001","0.7634465005599197","0.762497647467758","0.7867444695664808","0.7410973846455202"
"TB_MDR","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","0.001","0.7634465284704784","0.762497657670611","0.7867445328988728","0.7410973948419514"
"TB_MDR","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.001","0.7621916661627065","0.7614926745516513","0.785083767354395","0.7399985565820734"
